Company [code+name],Year,Booking date (order),Customer code,Customer name,Segment code (customer),Segment name (customer),Global CoFX Amount (net),Sales order number,Order origin
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-08-22 00:00:00,340094,TECPREAU,32,PUBLIC POOL    -Construct.Comp,"327,18",4447991,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-11-27 00:00:00,340094,TECPREAU,32,PUBLIC POOL    -Construct.Comp,"568,28",4450317,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-07 00:00:00,340102,COTE PISCINES,14,POOL SPECIALIST-Retailers,"440,17",4446391,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-08-11 00:00:00,340102,COTE PISCINES,14,POOL SPECIALIST-Retailers,"5,78",4447758,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-11-17 00:00:00,340102,COTE PISCINES,14,POOL SPECIALIST-Retailers,"49,56",4450141,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-06 00:00:00,340135,Pool Services,16,POOL SPECIALIST-Mobile/Service,"53,52",4446360,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-28 00:00:00,340135,Pool Services,16,POOL SPECIALIST-Mobile/Service,"229,35",4448911,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-23 00:00:00,340154,FONT DAMIEN EUREKA PISCINES ET SPAS,25,NPOOL SPECIALIS-Garden Center,"68,90",4443869,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-12-09 00:00:00,340154,FONT DAMIEN EUREKA PISCINES ET SPAS,25,NPOOL SPECIALIS-Garden Center,"433,00",4450576,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-03-11 00:00:00,340177,HB PRO PISCINE,16,POOL SPECIALIST-Mobile/Service,"385,61",4440705,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-24 00:00:00,340263,LES PISCINES DE ROMAIN EUROPE,17,POOL SPECIALIST-IntDealer/BtoC,"537,99",4445635,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-03-29 00:00:00,340312,ALLINGRI SARL - HYDRO SUD,14,POOL SPECIALIST-Retailers,"807,04",4441284,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-04-25 00:00:00,340312,ALLINGRI SARL - HYDRO SUD,14,POOL SPECIALIST-Retailers,"1310,41",4442347,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-18 00:00:00,340312,ALLINGRI SARL - HYDRO SUD,14,POOL SPECIALIST-Retailers,"623,60",4443634,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-24 00:00:00,340312,ALLINGRI SARL - HYDRO SUD,14,POOL SPECIALIST-Retailers,"1416,12",4445743,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-29 00:00:00,340312,ALLINGRI SARL - HYDRO SUD,14,POOL SPECIALIST-Retailers,"1153,76",4445987,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-22 00:00:00,340312,ALLINGRI SARL - HYDRO SUD,14,POOL SPECIALIST-Retailers,"648,34",4447058,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-11-08 00:00:00,340312,ALLINGRI SARL - HYDRO SUD,14,POOL SPECIALIST-Retailers,"508,82",4449914,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-01 00:00:00,340644,PASS PISCINES ARROSAGE SPAS SERVICES,14,POOL SPECIALIST-Retailers,"688,79",4444527,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-01-06 00:00:00,340727,OPADE,14,POOL SPECIALIST-Retailers,"213,83",4437990,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-02-07 00:00:00,340727,OPADE,14,POOL SPECIALIST-Retailers,"235,20",4439455,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-04-28 00:00:00,340727,OPADE,14,POOL SPECIALIST-Retailers,"134,47",4442567,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-16 00:00:00,340727,OPADE,14,POOL SPECIALIST-Retailers,"52,78",4443438,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-03-28 00:00:00,340728,SG PISCINE LA BOUTIQUE,14,POOL SPECIALIST-Retailers,"336,60",4441210,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-07 00:00:00,340776,AM PISCINES 34,14,POOL SPECIALIST-Retailers,"1604,38",4446434,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-08-03 00:00:00,340776,AM PISCINES 34,14,POOL SPECIALIST-Retailers,"2362,39",4447539,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-04-07 00:00:00,340997,PISCINE ET SPA 34,14,POOL SPECIALIST-Retailers,"513,08",4441729,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-12 00:00:00,340997,PISCINE ET SPA 34,14,POOL SPECIALIST-Retailers,"1857,84",4443286,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-18 00:00:00,340997,PISCINE ET SPA 34,14,POOL SPECIALIST-Retailers,"854,19",4443603,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-24 00:00:00,340997,PISCINE ET SPA 34,14,POOL SPECIALIST-Retailers,"387,92",4443987,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-28 00:00:00,340997,PISCINE ET SPA 34,14,POOL SPECIALIST-Retailers,"1221,80",4444268,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-14 00:00:00,340997,PISCINE ET SPA 34,14,POOL SPECIALIST-Retailers,"692,93",4445122,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-24 00:00:00,340997,PISCINE ET SPA 34,14,POOL SPECIALIST-Retailers,"1686,24",4445750,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-27 00:00:00,340997,PISCINE ET SPA 34,14,POOL SPECIALIST-Retailers,"807,08",4445872,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-06 00:00:00,340997,PISCINE ET SPA 34,14,POOL SPECIALIST-Retailers,"513,08",4446318,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-08 00:00:00,340997,PISCINE ET SPA 34,14,POOL SPECIALIST-Retailers,"487,80",4446445,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-11 00:00:00,340997,PISCINE ET SPA 34,14,POOL SPECIALIST-Retailers,"525,55",4446562,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-18 00:00:00,340997,PISCINE ET SPA 34,14,POOL SPECIALIST-Retailers,"1344,92",4446764,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-19 00:00:00,340997,PISCINE ET SPA 34,14,POOL SPECIALIST-Retailers,"628,74",4446888,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-20 00:00:00,340997,PISCINE ET SPA 34,14,POOL SPECIALIST-Retailers,"164,84",4446916,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-22 00:00:00,340997,PISCINE ET SPA 34,14,POOL SPECIALIST-Retailers,"968,07",4447082,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-25 00:00:00,340997,PISCINE ET SPA 34,14,POOL SPECIALIST-Retailers,"906,96",4447141,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-10-01 00:00:00,340997,PISCINE ET SPA 34,14,POOL SPECIALIST-Retailers,"347,79",4448991,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-10-28 00:00:00,340997,PISCINE ET SPA 34,14,POOL SPECIALIST-Retailers,"812,05",4449727,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-23 00:00:00,341055,AGATH PISCINES SARL,14,POOL SPECIALIST-Retailers,"758,02",4443910,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-17 00:00:00,341405,AQUA SHOP LR,14,POOL SPECIALIST-Retailers,"102,04",4443594,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-19 00:00:00,341405,AQUA SHOP LR,14,POOL SPECIALIST-Retailers,"1482,94",4446856,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-08-10 00:00:00,341405,AQUA SHOP LR,14,POOL SPECIALIST-Retailers,"762,23",4447730,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-08-23 00:00:00,341405,AQUA SHOP LR,14,POOL SPECIALIST-Retailers,"534,77",4448005,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-26 00:00:00,341405,AQUA SHOP LR,14,POOL SPECIALIST-Retailers,"325,74",4448827,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-05 00:00:00,341413,DBS HEREPIAN,14,POOL SPECIALIST-Retailers,"69,27",4442913,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-07 00:00:00,341413,DBS HEREPIAN,14,POOL SPECIALIST-Retailers,"225,94",4443050,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-19 00:00:00,341413,DBS HEREPIAN,14,POOL SPECIALIST-Retailers,"53,71",4443725,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-30 00:00:00,341413,DBS HEREPIAN,14,POOL SPECIALIST-Retailers,"610,90",4444310,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-02 00:00:00,341413,DBS HEREPIAN,14,POOL SPECIALIST-Retailers,"41,59",4444617,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-09 00:00:00,341413,DBS HEREPIAN,14,POOL SPECIALIST-Retailers,"479,35",4444907,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-08-12 00:00:00,341413,DBS HEREPIAN,14,POOL SPECIALIST-Retailers,"29,74",4447805,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-08-24 00:00:00,341413,DBS HEREPIAN,14,POOL SPECIALIST-Retailers,"53,71",4448056,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-16 00:00:00,341413,DBS HEREPIAN,14,POOL SPECIALIST-Retailers,"354,07",4448625,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-26 00:00:00,341413,DBS HEREPIAN,14,POOL SPECIALIST-Retailers,"29,74",4448847,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-26 00:00:00,342861,ARIANE DISTRIBUTION PRESTATIONS,14,POOL SPECIALIST-Retailers,"3667,22",4444198,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-01 00:00:00,342861,ARIANE DISTRIBUTION PRESTATIONS,14,POOL SPECIALIST-Retailers,"746,93",4444532,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-08 00:00:00,342861,ARIANE DISTRIBUTION PRESTATIONS,14,POOL SPECIALIST-Retailers,"726,76",4444862,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-25 00:00:00,342861,ARIANE DISTRIBUTION PRESTATIONS,14,POOL SPECIALIST-Retailers,"-108,68",4444862,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-09 00:00:00,342861,ARIANE DISTRIBUTION PRESTATIONS,14,POOL SPECIALIST-Retailers,"1447,68",4444898,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-13 00:00:00,342861,ARIANE DISTRIBUTION PRESTATIONS,14,POOL SPECIALIST-Retailers,"1565,58",4445047,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-30 00:00:00,342861,ARIANE DISTRIBUTION PRESTATIONS,14,POOL SPECIALIST-Retailers,"794,06",4446074,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-04 00:00:00,342861,ARIANE DISTRIBUTION PRESTATIONS,14,POOL SPECIALIST-Retailers,"989,04",4446174,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-06 00:00:00,342861,ARIANE DISTRIBUTION PRESTATIONS,14,POOL SPECIALIST-Retailers,"-989,04",4446174,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-04 00:00:00,342861,ARIANE DISTRIBUTION PRESTATIONS,14,POOL SPECIALIST-Retailers,"369,20",4446203,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-05 00:00:00,342861,ARIANE DISTRIBUTION PRESTATIONS,14,POOL SPECIALIST-Retailers,"1228,03",4446222,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-15 00:00:00,342861,ARIANE DISTRIBUTION PRESTATIONS,14,POOL SPECIALIST-Retailers,"1875,00",4446748,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-20 00:00:00,342861,ARIANE DISTRIBUTION PRESTATIONS,14,POOL SPECIALIST-Retailers,"133,12",4446897,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-20 00:00:00,342861,ARIANE DISTRIBUTION PRESTATIONS,14,POOL SPECIALIST-Retailers,"51,98",4446903,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-27 00:00:00,342861,ARIANE DISTRIBUTION PRESTATIONS,14,POOL SPECIALIST-Retailers,"739,31",4447287,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-08-04 00:00:00,342861,ARIANE DISTRIBUTION PRESTATIONS,14,POOL SPECIALIST-Retailers,"219,44",4447583,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-08-06 00:00:00,342861,ARIANE DISTRIBUTION PRESTATIONS,14,POOL SPECIALIST-Retailers,"487,69",4447627,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-08-20 00:00:00,342861,ARIANE DISTRIBUTION PRESTATIONS,14,POOL SPECIALIST-Retailers,"734,77",4447960,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-08-29 00:00:00,342861,ARIANE DISTRIBUTION PRESTATIONS,14,POOL SPECIALIST-Retailers,"635,05",4448115,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-01 00:00:00,342861,ARIANE DISTRIBUTION PRESTATIONS,14,POOL SPECIALIST-Retailers,"661,93",4448249,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-05 00:00:00,342861,ARIANE DISTRIBUTION PRESTATIONS,14,POOL SPECIALIST-Retailers,"882,28",4448292,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-09 00:00:00,342861,ARIANE DISTRIBUTION PRESTATIONS,14,POOL SPECIALIST-Retailers,"576,08",4448435,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-26 00:00:00,342861,ARIANE DISTRIBUTION PRESTATIONS,14,POOL SPECIALIST-Retailers,"438,27",4448826,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-12-01 00:00:00,342861,ARIANE DISTRIBUTION PRESTATIONS,14,POOL SPECIALIST-Retailers,"1823,49",4450426,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-30 00:00:00,342972,ERIC PISCINES MIREVAL,14,POOL SPECIALIST-Retailers,"226,20",4444269,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-12 00:00:00,343392,MIKA SERVICE,14,POOL SPECIALIST-Retailers,"231,15",4446637,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-08-05 00:00:00,343392,MIKA SERVICE,14,POOL SPECIALIST-Retailers,"645,22",4447626,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-01-26 00:00:00,344079,BELLE EAU PISCINES,14,POOL SPECIALIST-Retailers,"42,11",4439294,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-02-22 00:00:00,344079,BELLE EAU PISCINES,14,POOL SPECIALIST-Retailers,"112,68",4440144,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-03-15 00:00:00,344079,BELLE EAU PISCINES,14,POOL SPECIALIST-Retailers,"753,90",4440828,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-22 00:00:00,344389,ALEXANDRE BAUDRY PISCINES ALEX'CELLENCE,14,POOL SPECIALIST-Retailers,"550,74",4445656,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-27 00:00:00,344389,ALEXANDRE BAUDRY PISCINES ALEX'CELLENCE,14,POOL SPECIALIST-Retailers,"508,87",4445871,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-08-01 00:00:00,344389,ALEXANDRE BAUDRY PISCINES ALEX'CELLENCE,14,POOL SPECIALIST-Retailers,"516,92",4447420,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-10-17 00:00:00,345228,JPS PASCALINI,14,POOL SPECIALIST-Retailers,"-47,73","",25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-21 00:00:00,345228,JPS PASCALINI,14,POOL SPECIALIST-Retailers,"547,31",4445596,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-01 00:00:00,345228,JPS PASCALINI,14,POOL SPECIALIST-Retailers,"618,83",4446123,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-05 00:00:00,345228,JPS PASCALINI,14,POOL SPECIALIST-Retailers,"1288,33",4446283,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-06 00:00:00,345228,JPS PASCALINI,14,POOL SPECIALIST-Retailers,"1420,26",4446331,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-08-01 00:00:00,345228,JPS PASCALINI,14,POOL SPECIALIST-Retailers,"1239,64",4447379,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-08-05 00:00:00,345228,JPS PASCALINI,14,POOL SPECIALIST-Retailers,"823,77",4447594,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-08-10 00:00:00,345228,JPS PASCALINI,14,POOL SPECIALIST-Retailers,"527,80",4447718,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-08-16 00:00:00,345228,JPS PASCALINI,14,POOL SPECIALIST-Retailers,"388,96",4447852,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-07 00:00:00,345228,JPS PASCALINI,14,POOL SPECIALIST-Retailers,"616,20",4448361,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-07 00:00:00,345228,JPS PASCALINI,14,POOL SPECIALIST-Retailers,"714,95",4448370,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-11-22 00:00:00,345228,JPS PASCALINI,14,POOL SPECIALIST-Retailers,"681,55",4450222,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-12-16 00:00:00,345228,JPS PASCALINI,14,POOL SPECIALIST-Retailers,"4266,04",4450718,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-30 00:00:00,346046,ECO PISCINE SERVICE MIDI BOBINAGE,14,POOL SPECIALIST-Retailers,"91,75",4446010,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-07 00:00:00,346046,ECO PISCINE SERVICE MIDI BOBINAGE,14,POOL SPECIALIST-Retailers,"182,00",4446435,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-19 00:00:00,346046,ECO PISCINE SERVICE MIDI BOBINAGE,14,POOL SPECIALIST-Retailers,"511,78",4446909,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-08 00:00:00,346046,ECO PISCINE SERVICE MIDI BOBINAGE,14,POOL SPECIALIST-Retailers,"42,01",4448403,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-10-13 00:00:00,346046,ECO PISCINE SERVICE MIDI BOBINAGE,14,POOL SPECIALIST-Retailers,"361,72",4449336,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-10-27 00:00:00,346046,ECO PISCINE SERVICE MIDI BOBINAGE,14,POOL SPECIALIST-Retailers,"404,83",4449678,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-11-29 00:00:00,346827,DIFFAZUR CPH,14,POOL SPECIALIST-Retailers,"357,55",4450364,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-28 00:00:00,346863,PISCINES D'O - SEPJ,14,POOL SPECIALIST-Retailers,"137,28",4445925,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-10-24 00:00:00,346863,PISCINES D'O - SEPJ,14,POOL SPECIALIST-Retailers,"222,01",4449511,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-11-30 00:00:00,346863,PISCINES D'O - SEPJ,14,POOL SPECIALIST-Retailers,"76,70",4450416,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-01-10 00:00:00,347354,PISCINE PLUS MONTPELLIER,14,POOL SPECIALIST-Retailers,"1129,47",4438858,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-03-15 00:00:00,347581,PISCINE PLUS LE CRES - FUSION,14,POOL SPECIALIST-Retailers,"3630,53",4440827,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-03-21 00:00:00,347581,PISCINE PLUS LE CRES - FUSION,14,POOL SPECIALIST-Retailers,"48,94",4440959,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-03-21 00:00:00,347581,PISCINE PLUS LE CRES - FUSION,14,POOL SPECIALIST-Retailers,"94,50",4440960,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-02 00:00:00,347581,PISCINE PLUS LE CRES - FUSION,14,POOL SPECIALIST-Retailers,"453,70",4448254,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-06 00:00:00,347581,PISCINE PLUS LE CRES - FUSION,14,POOL SPECIALIST-Retailers,"197,72",4448337,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-13 00:00:00,347581,PISCINE PLUS LE CRES - FUSION,14,POOL SPECIALIST-Retailers,"201,76",4448500,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-21 00:00:00,347581,PISCINE PLUS LE CRES - FUSION,14,POOL SPECIALIST-Retailers,"-201,76",4448500,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-27 00:00:00,347581,PISCINE PLUS LE CRES - FUSION,14,POOL SPECIALIST-Retailers,"60,60",4448886,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-28 00:00:00,347581,PISCINE PLUS LE CRES - FUSION,14,POOL SPECIALIST-Retailers,"348,92",4448925,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-01-04 00:00:00,347643,RH DIFFUSION - COOPERATIVE PISCINIERS,14,POOL SPECIALIST-Retailers,"928,65",4438769,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-01-18 00:00:00,347643,RH DIFFUSION - COOPERATIVE PISCINIERS,14,POOL SPECIALIST-Retailers,"616,43",4439060,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-02-09 00:00:00,347643,RH DIFFUSION - COOPERATIVE PISCINIERS,14,POOL SPECIALIST-Retailers,"174,34",4439769,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-04-16 00:00:00,347643,RH DIFFUSION - COOPERATIVE PISCINIERS,14,POOL SPECIALIST-Retailers,"1315,33",4442091,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-04-21 00:00:00,347643,RH DIFFUSION - COOPERATIVE PISCINIERS,14,POOL SPECIALIST-Retailers,"187,35",4442238,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-11 00:00:00,347643,RH DIFFUSION - COOPERATIVE PISCINIERS,14,POOL SPECIALIST-Retailers,"553,39",4446544,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-08-01 00:00:00,347643,RH DIFFUSION - COOPERATIVE PISCINIERS,14,POOL SPECIALIST-Retailers,"50,61",4447441,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-08-08 00:00:00,347643,RH DIFFUSION - COOPERATIVE PISCINIERS,14,POOL SPECIALIST-Retailers,"886,72",4447648,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-08-11 00:00:00,347643,RH DIFFUSION - COOPERATIVE PISCINIERS,14,POOL SPECIALIST-Retailers,"526,63",4447739,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-08-19 00:00:00,347643,RH DIFFUSION - COOPERATIVE PISCINIERS,14,POOL SPECIALIST-Retailers,"811,52",4447956,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-06 00:00:00,347643,RH DIFFUSION - COOPERATIVE PISCINIERS,14,POOL SPECIALIST-Retailers,"502,09",4448334,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-16 00:00:00,347643,RH DIFFUSION - COOPERATIVE PISCINIERS,14,POOL SPECIALIST-Retailers,"922,10",4448627,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-03-22 00:00:00,347863,SOMEDI - COOPERATIVE PISCINIERS,14,POOL SPECIALIST-Retailers,"1130,21",4441033,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-28 00:00:00,348017,BOETTO EXPLOITATION,25,NPOOL SPECIALIS-Garden Center,"46,84",4448909,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-28 00:00:00,348017,BOETTO EXPLOITATION,25,NPOOL SPECIALIS-Garden Center,"386,26",4448910,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-01-06 00:00:00,348487,A L'EAU DE SOURCE,14,POOL SPECIALIST-Retailers,"1556,80",4438791,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-01-25 00:00:00,348487,A L'EAU DE SOURCE,14,POOL SPECIALIST-Retailers,"2386,20",4438971,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-01-13 00:00:00,348487,A L'EAU DE SOURCE,14,POOL SPECIALIST-Retailers,"1388,50",4438981,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-02-01 00:00:00,348487,A L'EAU DE SOURCE,14,POOL SPECIALIST-Retailers,"1276,50",4439456,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-02-11 00:00:00,348487,A L'EAU DE SOURCE,14,POOL SPECIALIST-Retailers,"1221,60",4439834,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-02-11 00:00:00,348487,A L'EAU DE SOURCE,14,POOL SPECIALIST-Retailers,"886,80",4439836,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-02-22 00:00:00,348487,A L'EAU DE SOURCE,14,POOL SPECIALIST-Retailers,"1872,45",4440142,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-02-28 00:00:00,348487,A L'EAU DE SOURCE,14,POOL SPECIALIST-Retailers,"5982,75",4440327,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-03-01 00:00:00,348487,A L'EAU DE SOURCE,14,POOL SPECIALIST-Retailers,"129,60",4440343,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-03-01 00:00:00,348487,A L'EAU DE SOURCE,14,POOL SPECIALIST-Retailers,"154,75",4440354,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-03-04 00:00:00,348487,A L'EAU DE SOURCE,14,POOL SPECIALIST-Retailers,"93,51",4440506,25
